__time,/Sagan/SaganStates/steering_state[0]/angular_position,/Sagan/SaganStates/steering_state[1]/angular_position,/Sagan/SaganStates/steering_state[2]/angular_position,/Sagan/SaganStates/steering_state[3]/angular_position,/Sagan/SaganStates/wheel_state[0]/angular_velocity,/Sagan/SaganStates/wheel_state[1]/angular_velocity,/Sagan/SaganStates/wheel_state[2]/angular_velocity,/Sagan/SaganStates/wheel_state[3]/angular_velocity,/joint_states/LF_stering_arm_joint/effort,/joint_states/LF_stering_arm_joint/position,/joint_states/LF_stering_arm_joint/velocity,/joint_states/LF_wheel_joint/effort,/joint_states/LF_wheel_joint/position,/joint_states/LF_wheel_joint/velocity,/joint_states/LR_stering_arm_joint/effort,/joint_states/LR_stering_arm_joint/position,/joint_states/LR_stering_arm_joint/velocity,/joint_states/LR_wheel_joint/effort,/joint_states/LR_wheel_joint/position,/joint_states/LR_wheel_joint/velocity,/joint_states/Left_arm_joint/effort,/joint_states/Left_arm_joint/position,/joint_states/Left_arm_joint/velocity,/joint_states/RF_stering_arm_joint/effort,/joint_states/RF_stering_arm_joint/position,/joint_states/RF_stering_arm_joint/velocity,/joint_states/RF_wheel_joint/effort,/joint_states/RF_wheel_joint/position,/joint_states/RF_wheel_joint/velocity,/joint_states/RR_stering_arm_joint/effort,/joint_states/RR_stering_arm_joint/position,/joint_states/RR_stering_arm_joint/velocity,/joint_states/RR_wheel_joint/effort,/joint_states/RR_wheel_joint/position,/joint_states/RR_wheel_joint/velocity,/joint_states/Right_arm_joint/effort,/joint_states/Right_arm_joint/position,/joint_states/Right_arm_joint/velocity,/joint_states/base_footprint_joint/effort,/joint_states/base_footprint_joint/position,/joint_states/base_footprint_joint/velocity,/joint_states/header/stamp
1743632684.974474,-3.255179644,-3.255553722,3.255195856,3.256648779,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632684.974606,,,,,,,,,0.000000000,-15.736659555,-3.255179657,0.000389129,-0.000000331,0.000000000,-0.000000000,15.736916055,3.255195907,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.741166961,-3.255553752,-0.000101989,0.000000087,0.000000000,0.000000000,15.755800739,3.256648713,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.540000000
1743632684.985013,-3.255179882,-3.255553722,3.255196095,3.256648064,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632684.985149,,,,,,,,,-0.000000000,-15.769211353,-3.255179952,0.000389129,-0.000000331,0.000000000,-0.000000000,15.769468015,3.255196188,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.773722499,-3.255553792,-0.000101989,0.000000087,0.000000000,0.000000000,15.788367223,3.256648071,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.550000000
1743632684.995406,-3.255180359,-3.255553722,3.255196571,3.256647348,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632684.995533,,,,,,,,,-0.000000000,-15.801763154,-3.255180242,0.000389129,-0.000000331,0.000000000,0.000000000,15.802019979,3.255196463,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.806278037,-3.255553808,-0.000101989,0.000000087,0.000000000,-0.000000000,15.820933700,3.256647444,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.560000000
1743632685.005761,-3.255180597,-3.255553722,3.255196810,3.256646872,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.005894,,,,,,,,,0.000000000,-15.834314958,-3.255180524,0.000389129,-0.000000331,0.000000000,-0.000000000,15.834571945,3.255196731,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.838833575,-3.255553797,-0.000101989,0.000000087,0.000000000,-0.000000000,15.853500171,3.256646833,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.570000000
1743632685.016225,-3.255180836,-3.255553722,3.255197048,3.256646156,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.016455,,,,,,,,,0.000000000,-15.866866765,-3.255180799,0.000389129,-0.000000331,0.000000000,0.000000000,15.867123914,3.255196991,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-15.871389113,-3.255553762,-0.000101989,0.000000087,0.000000000,0.000000000,15.886066636,3.256646238,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.580000000
1743632685.026064,-3.255181074,-3.255553722,3.255197287,3.256645679,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.026224,,,,,,,,,0.000000000,-15.899418574,-3.255181067,0.000389129,-0.000000331,0.000000000,-0.000000000,15.899675885,3.255197245,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-15.903944650,-3.255553702,-0.000101989,0.000000087,0.000000000,-0.000000000,15.918633095,3.256645660,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.590000000
1743632685.036543,-3.255181313,-3.255553722,3.255197525,3.256645203,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.036658,,,,,,,,,0.000000000,-15.931970386,-3.255181326,0.000389129,-0.000000331,0.000000000,-0.000000000,15.932227859,3.255197490,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-15.936500187,-3.255553617,-0.000101989,0.000000087,0.000000000,-0.000000000,15.951199549,3.256645101,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.600000000
1743632685.047122,-3.255181551,-3.255553484,3.255197763,3.256644487,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.047360,,,,,,,,,0.000000000,-15.964522201,-3.255181578,0.000389129,-0.000000331,0.000000000,-0.000000000,15.964779835,3.255197728,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-15.969055723,-3.255553506,-0.000101989,0.000000087,0.000000000,-0.000000000,15.983765997,3.256644559,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.610000000
1743632685.056997,-3.255181789,-3.255553484,3.255198002,3.256644011,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.057105,,,,,,,,,0.000000000,-15.997074018,-3.255181822,0.000389129,-0.000000331,0.000000000,-0.000000000,15.997331813,3.255197957,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-16.001611257,-3.255553371,-0.000101990,0.000000087,0.000000000,-0.000000000,16.016332440,3.256644037,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.620000000
1743632685.067243,-3.255182028,-3.255553246,3.255198240,3.256643534,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.067393,,,,,,,,,0.000000000,-16.029625838,-3.255182056,0.000389129,-0.000000331,0.000000000,-0.000000000,16.029883794,3.255198178,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.034166790,-3.255553211,-0.000101990,0.000000087,0.000000000,0.000000000,16.048898877,3.256643534,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.630000000
1743632685.077312,-3.255182266,-3.255553007,3.255198479,3.256643057,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.077426,,,,,,,,,0.000000000,-16.062177659,-3.255182282,0.000389129,-0.000000331,0.000000000,-0.000000000,16.062435777,3.255198391,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.066722321,-3.255553027,-0.000101990,0.000000087,0.000000000,0.000000000,16.081465310,3.256643050,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.640000000
1743632685.088231,-3.255182505,-3.255552769,3.255198479,3.256642580,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.088350,,,,,,,,,0.000000000,-16.094729483,-3.255182499,0.000389129,-0.000000331,0.000000000,-0.000000000,16.094987762,3.255198594,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-16.099277850,-3.255552818,-0.000101990,0.000000087,0.000000000,-0.000000000,16.114031738,3.256642588,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.650000000
1743632685.098619,-3.255182743,-3.255552530,3.255198717,3.256642103,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.098760,,,,,,,,,-0.000000000,-16.127281310,-3.255182707,0.000389129,-0.000000331,0.000000000,0.000000000,16.127539749,3.255198788,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.131833377,-3.255552585,-0.000101990,0.000000087,0.000000000,0.000000000,16.146598161,3.256642146,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.660000000
1743632685.108796,-3.255182981,-3.255552292,3.255198956,3.256641626,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.108971,,,,,,,,,0.000000000,-16.159833138,-3.255182905,0.000389129,-0.000000331,0.000000000,-0.000000000,16.160091738,3.255198973,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-16.164388901,-3.255552328,-0.000101990,0.000000087,0.000000000,0.000000000,16.179164580,3.256641726,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.670000000
1743632685.119211,-3.255182981,-3.255552053,3.255199194,3.256641388,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.119330,,,,,,,,,0.000000000,-16.192384968,-3.255183094,0.000389129,-0.000000331,0.000000000,0.000000000,16.192643729,3.255199149,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-16.196944423,-3.255552048,-0.000101990,0.000000087,0.000000000,0.000000000,16.211730996,3.256641328,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.680000000
1743632685.129230,-3.255183220,-3.255551815,3.255199432,3.256640911,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.129303,,,,,,,,,0.000000000,-16.224936800,-3.255183272,0.000389129,-0.000000331,0.000000000,-0.000000000,16.225195721,3.255199314,0.000216613,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.229499942,-3.255551744,-0.000101990,0.000000087,0.000000000,0.000000000,16.244297407,3.256640953,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.690000000
1743632685.139601,-3.255183458,-3.255551338,3.255199432,3.256640673,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.139727,,,,,,,,,0.000000000,-16.257488633,-3.255183441,0.000389129,-0.000000331,0.000000000,-0.000000000,16.257747715,3.255199470,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.262055458,-3.255551418,-0.000101990,0.000000087,0.000000000,-0.000000000,16.276863814,3.256640599,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.700000000
1743632685.150131,-3.255183697,-3.255551100,3.255199671,3.256640196,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.150314,,,,,,,,,0.000000000,-16.290040469,-3.255183599,0.000389129,-0.000000331,0.000000000,-0.000000000,16.290299711,3.255199616,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.294610970,-3.255551068,-0.000101990,0.000000087,0.000000000,0.000000000,16.309430218,3.256640270,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.710000000
1743632685.160304,-3.255183697,-3.255550623,3.255199671,3.256639957,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.160448,,,,,,,,,0.000000000,-16.322592306,-3.255183747,0.000389129,-0.000000331,0.000000000,-0.000000000,16.322851708,3.255199752,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-16.327166479,-3.255550697,-0.000101990,0.000000087,0.000000000,0.000000000,16.341996619,3.256639963,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.720000000
1743632685.170705,-3.255183935,-3.255550385,3.255199909,3.256639719,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.170846,,,,,,,,,0.000000000,-16.355144144,-3.255183884,0.000389129,-0.000000331,0.000000000,-0.000000000,16.355403706,3.255199877,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.359721983,-3.255550303,-0.000101990,0.000000087,0.000000000,-0.000000000,16.374563017,3.256639681,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.730000000
1743632685.181081,-3.255183935,-3.255549908,3.255199909,3.256639481,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.181244,,,,,,,,,0.000000000,-16.387695983,-3.255184010,0.000389129,-0.000000331,0.000000000,-0.000000000,16.387955705,3.255199992,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.392277484,-3.255549888,-0.000101991,0.000000087,0.000000000,-0.000000000,16.407129413,3.256639422,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.740000000
1743632685.191121,-3.255184174,-3.255549431,3.255200148,3.256639242,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.191253,,,,,,,,,0.000000000,-16.420247824,-3.255184125,0.000389129,-0.000000331,0.000000000,0.000000000,16.420507706,3.255200096,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.424832981,-3.255549452,-0.000101991,0.000000087,0.000000000,-0.000000000,16.439695806,3.256639188,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.750000000
1743632685.202163,-3.255184174,-3.255548954,3.255200148,3.256639004,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.202325,,,,,,,,,0.000000000,-16.452799666,-3.255184230,0.000389129,-0.000000331,0.000000000,-0.000000000,16.453059707,3.255200189,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.457388473,-3.255548996,-0.000101991,0.000000087,0.000000000,-0.000000000,16.472262196,3.256638978,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.760000000
1743632685.212031,-3.255184412,-3.255548477,3.255200386,3.256638765,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.212181,,,,,,,,,0.000000000,-16.485351509,-3.255184323,0.000389129,-0.000000331,0.000000000,-0.000000000,16.485611710,3.255200272,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.489943960,-3.255548519,-0.000101991,0.000000087,0.000000000,-0.000000000,16.504828585,3.256638794,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.770000000
1743632685.222845,-3.255184412,-3.255548000,3.255200386,3.256638527,0.000000000,0.000000000,-0.000000000,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.222981,,,,,,,,,-0.000000000,-16.517903352,-3.255184405,0.000389129,-0.000000331,0.000000000,-0.000000000,16.518163713,3.255200344,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.522499442,-3.255548023,-0.000101991,0.000000087,0.000000000,-0.000000000,16.537394972,3.256638634,-0.000219942,0.000000187,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.780000000
1743632685.233308,-3.255184412,-3.255547523,3.255200386,3.256638527,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.233431,,,,,,,,,0.000000000,-16.550455197,-3.255184476,0.000389129,-0.000000331,0.000000000,-0.000000000,16.550715717,3.255200405,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.555054920,-3.255547508,-0.000101991,0.000000087,0.000000000,-0.000000000,16.569961358,3.256638499,-0.000219942,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.790000000
1743632685.243551,-3.255184650,-3.255547047,3.255200386,3.256638288,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.243690,,,,,,,,,0.000000000,-16.583007042,-3.255184535,0.000389129,-0.000000331,0.000000000,-0.000000000,16.583267721,3.255200455,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.587610392,-3.255546974,-0.000101991,0.000000087,0.000000000,-0.000000000,16.602527742,3.256638390,-0.000219942,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.800000000
1743632685.254035,-3.255184650,-3.255546331,3.255200386,3.256638288,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.254165,,,,,,,,,0.000000000,-16.615558888,-3.255184583,0.000389129,-0.000000331,0.000000000,0.000000000,16.615819726,3.255200493,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.620165859,-3.255546423,-0.000101991,0.000000087,0.000000000,-0.000000000,16.635094126,3.256638307,-0.000219942,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.810000000
1743632685.264539,-3.255184650,-3.255545855,3.255200624,3.256638288,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.264714,,,,,,,,,-0.000000000,-16.648110734,-3.255184620,0.000389129,-0.000000331,0.000000000,0.000000000,16.648371731,3.255200521,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-16.652721320,-3.255545854,-0.000101991,0.000000087,0.000000000,-0.000000000,16.667660508,3.256638248,-0.000219942,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.820000000
1743632685.274585,-3.255184650,-3.255545378,3.255200624,3.256638288,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.274694,,,,,,,,,0.000000000,-16.680662580,-3.255184644,0.000389129,-0.000000331,0.000000000,-0.000000000,16.680923736,3.255200537,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-16.685276775,-3.255545268,-0.000101991,0.000000087,0.000000000,-0.000000000,16.700226891,3.256638216,-0.000219942,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.830000000
1743632685.285383,-3.255184650,-3.255544662,3.255200624,3.256638288,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.285510,,,,,,,,,0.000000000,-16.713214426,-3.255184658,0.000389129,-0.000000331,0.000000000,0.000000000,16.713475741,3.255200542,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.717832225,-3.255544666,-0.000101992,0.000000087,0.000000000,-0.000000000,16.732793273,3.256638209,-0.000219942,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.840000000
1743632685.295175,-3.255184650,-3.255543947,3.255200624,3.256638288,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.295300,,,,,,,,,0.000000000,-16.745766273,-3.255184659,0.000389129,-0.000000331,0.000000000,-0.000000000,16.746027747,3.255200537,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.750387668,-3.255544049,-0.000101992,0.000000087,0.000000000,0.000000000,16.765359655,3.256638228,-0.000219942,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.850000000
1743632685.305630,-3.255184650,-3.255543470,3.255200624,3.256638288,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.305776,,,,,,,,,0.000000000,-16.778318120,-3.255184650,0.000389129,-0.000000331,0.000000000,0.000000000,16.778579752,3.255200519,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.782943105,-3.255543417,-0.000101992,0.000000087,0.000000000,-0.000000000,16.797926037,3.256638272,-0.000219942,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.860000000
1743632685.316505,-3.255184650,-3.255542755,3.255200386,3.256638288,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.316643,,,,,,,,,0.000000000,-16.810869966,-3.255184628,0.000389129,-0.000000331,0.000000000,-0.000000000,16.811131757,3.255200491,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.815498536,-3.255542771,-0.000101992,0.000000087,0.000000000,0.000000000,16.830492420,3.256638342,-0.000219942,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.870000000
1743632685.326227,-3.255184650,-3.255542040,3.255200386,3.256638527,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.326345,,,,,,,,,0.000000000,-16.843421812,-3.255184595,0.000389129,-0.000000331,0.000000000,-0.000000000,16.843683762,3.255200452,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.848053960,-3.255542111,-0.000101992,0.000000087,0.000000000,-0.000000000,16.863058804,3.256638438,-0.000219943,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.880000000
1743632685.336900,-3.255184650,-3.255541325,3.255200386,3.256638527,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.337035,,,,,,,,,0.000000000,-16.875973658,-3.255184551,0.000389129,-0.000000331,0.000000000,-0.000000000,16.876235766,3.255200401,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.880609377,-3.255541439,-0.000101992,0.000000087,0.000000000,0.000000000,16.895625189,3.256638559,-0.000219943,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.890000000
1743632685.347337,-3.255184412,-3.255540848,3.255200386,3.256638765,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.347502,,,,,,,,,0.000000000,-16.908525503,-3.255184495,0.000389129,-0.000000331,0.000000000,-0.000000000,16.908787770,3.255200340,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.913164788,-3.255540754,-0.000101992,0.000000087,0.000000000,-0.000000000,16.928191576,3.256638705,-0.000219943,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.900000000
1743632685.357459,-3.255184412,-3.255540133,3.255200386,3.256638765,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.357590,,,,,,,,,0.000000000,-16.941077348,-3.255184427,0.000389129,-0.000000331,0.000000000,-0.000000000,16.941339773,3.255200267,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.945720191,-3.255540058,-0.000101992,0.000000087,0.000000000,0.000000000,16.960757964,3.256638876,-0.000219943,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.910000000
1743632685.368332,-3.255184412,-3.255539417,3.255200148,3.256639004,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.368598,,,,,,,,,0.000000000,-16.973629191,-3.255184349,0.000389129,-0.000000331,0.000000000,0.000000000,16.973891775,3.255200184,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-16.978275588,-3.255539352,-0.000101992,0.000000087,0.000000000,-0.000000000,16.993324354,3.256639073,-0.000219943,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.920000000
1743632685.378650,-3.255184174,-3.255538702,3.255200148,3.256639242,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743632685.378910,,,,,,,,,0.000000000,-17.006181034,-3.255184259,0.000389129,-0.000000331,0.000000000,-0.000000000,17.006443776,3.255200090,0.000216614,-0.000000184,-0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-17.010830978,-3.255538635,-0.000101992,0.000000087,0.000000000,-0.000000000,17.025890746,3.256639294,-0.000219943,0.000000187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.930000000
1743632685.389071,-3.255184174,-3.255537987,3.255199909,3.256639481,0.000000000,0.000000000,-0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
